WeekBeginning,RouteID,count
2013-07-14,G22,2082
2013-07-14,G30,990
2013-07-14,G40,4880
2013-07-14,G40M,682
2013-07-14,H20,14285
2013-07-14,H20C,371
2013-07-14,H20R,265
2013-07-14,H21,2137
2013-07-14,H22,9223
2013-07-14,H22C,411
2013-07-14,H22L,2420
2013-07-14,H23,202
2013-07-14,H24,710
2013-07-14,H30,20617
2013-07-14,H30C,682
2013-07-14,H30S,3228
2013-07-14,H31,9749
2013-07-14,H31C,2057
2013-07-14,H32,2290
2013-07-14,HL1,7
2013-07-14,HL2,7
2013-07-14,IND_EW,206
2013-07-14,J1,9129
2013-07-14,J1A,1216
2013-07-14,J2,5996
2013-07-14,J7,1691
2013-07-14,M44,38755
2013-07-14,M44C,844
2013-07-14,M44G,1369
2013-07-14,M44P,10
2013-07-14,M44T,838
2013-07-14,M44X,1560
2013-07-14,N1,26
2013-07-14,N10,1
2013-07-14,N178,38
2013-07-14,N202,11
2013-07-14,N21,42
2013-07-14,N22,19
2013-07-14,N224,18
2013-07-14,N254,38
2013-07-14,N262,40
2013-07-14,N3,10701
2013-07-14,N30,30
2013-07-14,N3X,1056
2013-07-14,N4,4781
2013-07-14,N5,3951
2013-07-14,N502,40
2013-07-14,N541,26
2013-07-14,N6,2451
2013-07-14,N721,14
2013-07-14,N864,35
2013-07-14,RZ22,23
2013-07-14,RZ5,91
2013-07-14,T721,2696
2013-07-14,T721X,710
2013-07-14,T722,1896
2013-07-14,T748,88
2013-07-14,T840,2282
2013-07-14,T842,459
2013-07-14,T863,1698
2013-07-14,W90,8064
2013-07-14,W90M,503
2013-07-14,W91,2969
2013-07-14,W91C,1051
2013-07-21,118,5848
2013-07-21,140,1350
2013-07-21,141,5771
2013-07-21,142,6545
2013-07-21,148,106
2013-07-21,150,8231
2013-07-21,169,260
2013-07-21,170,2568
2013-07-21,171,6748
2013-07-21,173,501
2013-07-21,174,11114
2013-07-21,177,2615
2013-07-21,178,12626
2013-07-21,263,8427
2013-07-21,265,8724
2013-07-21,273,6681
2013-07-21,281,7092
2013-07-21,501,6993
2013-07-21,502,10962
2013-07-21,100,6901
2013-07-21,100B,201
2013-07-21,100K,174
2013-07-21,100N,106
2013-07-21,100P,351
2013-07-21,101,707
2013-07-21,115,249
2013-07-21,117,7171
2013-07-21,144,3099
2013-07-21,144G,283
2013-07-21,147,5298
2013-07-21,150B,1028
2013-07-21,150P,151
2013-07-21,155,1969
2013-07-21,157,5551
2013-07-21,157X,1555
2013-07-21,162,1896
2013-07-21,167,4229
2013-07-21,167C,602
2013-07-21,168,6340
2013-07-21,171A,200
2013-07-21,172,5762
2013-07-21,178A,29
2013-07-21,178F,1783
2013-07-21,178S,1395
2013-07-21,179,1159
2013-07-21,179F,1176
2013-07-21,190,7500
2013-07-21,190B,2437
2013-07-21,195,343
2013-07-21,195F,1078
2013-07-21,196,216
2013-07-21,196F,1576
2013-07-21,200,4887
2013-07-21,200B,3625
2013-07-21,200C,1975
2013-07-21,202,1414
2013-07-21,202F,4494
2013-07-21,203,1730
2013-07-21,203B,286
2013-07-21,203F,2739
2013-07-21,204,1812
2013-07-21,208,7582
2013-07-21,208B,776
2013-07-21,208N,541
2013-07-21,209F,1943
2013-07-21,222,16316
2013-07-21,222R,141
2013-07-21,224,6158
2013-07-21,224F,7626
2013-07-21,224X,678
2013-07-21,225,1880
2013-07-21,225F,1624
2013-07-21,225M,576
2013-07-21,225X,221
2013-07-21,226F,141
2013-07-21,228,3286
2013-07-21,228F,8812
2013-07-21,228X,734
2013-07-21,229,722
2013-07-21,229F,1851
2013-07-21,229X,196
2013-07-21,230,9134
2013-07-21,231,684
2013-07-21,231A,123
2013-07-21,232,7356
2013-07-21,232R,828
2013-07-21,235,2599
2013-07-21,237,2627
2013-07-21,238,251
2013-07-21,239,3375
2013-07-21,241,4917
2013-07-21,241A,1151
2013-07-21,245,2033
2013-07-21,248,4995
2013-07-21,248F,1151
2013-07-21,250,1899
2013-07-21,251,10006
2013-07-21,251A,107
2013-07-21,252,3612
2013-07-21,252A,48
2013-07-21,253,968
2013-07-21,253X,1258
2013-07-21,254,3185
2013-07-21,254X,8364
2013-07-21,262,2699
2013-07-21,265G,183
2013-07-21,265W,265
2013-07-21,271,6815
2013-07-21,281K,115
2013-07-21,287,7369
2013-07-21,287A,684
2013-07-21,288,4255
2013-07-21,288S,606
2013-07-21,300,14774
2013-07-21,300C,343
2013-07-21,300G,1792
2013-07-21,300H,934
2013-07-21,300J,193
2013-07-21,300M,151
2013-07-21,300U,835
2013-07-21,312,24
2013-07-21,320,261
2013-07-21,333,740
2013-07-21,333B,445
2013-07-21,333H,59
2013-07-21,333L,37
2013-07-21,350,325
2013-07-21,350P,26
2013-07-21,352,14
2013-07-21,353,44
2013-07-21,361,1562
2013-07-21,374,92
2013-07-21,376,109
2013-07-21,400,7703
2013-07-21,400A,182
2013-07-21,401,4298
2013-07-21,403,1146
2013-07-21,404,883
2013-07-21,405,733
2013-07-21,407,72
2013-07-21,411,7735
2013-07-21,411B,85
2013-07-21,411U,722
2013-07-21,415,927
2013-07-21,415H,33
2013-07-21,415V,314
2013-07-21,421,71
2013-07-21,430,1159
2013-07-21,440,4371
2013-07-21,441,3356
2013-07-21,442,3987
2013-07-21,443,58
2013-07-21,451,7119
2013-07-21,451A,63
2013-07-21,452,5088
2013-07-21,452A,12
2013-07-21,452W,45
2013-07-21,461,572
2013-07-21,470,197
2013-07-21,471,470
2013-07-21,472,172
2013-07-21,473,37
2013-07-21,474,16
2013-07-21,475,75
2013-07-21,476,112
2013-07-21,477,542
2013-07-21,478,12
2013-07-21,479,296
2013-07-21,480,34
2013-07-21,481,88
2013-07-21,482,456
2013-07-21,483,96
2013-07-21,491,429
2013-07-21,492,156
2013-07-21,492W,100
2013-07-21,493,244
2013-07-21,493T,1
2013-07-21,494,260
2013-07-21,494T,1
2013-07-21,500,11903
2013-07-21,502X,1348
2013-07-21,503,4616
2013-07-21,506,12122
2013-07-21,506H,71
2013-07-21,506X,822
2013-07-21,507,2882
2013-07-21,513,11
2013-07-21,528,1949
2013-07-21,541,523
2013-07-21,541G,50
2013-07-21,541X,9608
2013-07-21,542,1257
2013-07-21,542X,5791
2013-07-21,543,716
2013-07-21,543G,77
2013-07-21,543X,2876
2013-07-21,545,1047
2013-07-21,545X,3633
2013-07-21,546,680
2013-07-21,546X,1131
2013-07-21,548,2462
2013-07-21,556,5132
2013-07-21,557,4754
2013-07-21,557X,1446
2013-07-21,559,525
2013-07-21,559S,138
2013-07-21,560,3974
2013-07-21,560A,274
2013-07-21,560B,62
2013-07-21,560P,2341
2013-07-21,565,818
2013-07-21,579,267
2013-07-21,580,276
2013-07-21,591A,123
2013-07-21,591C,337
2013-07-21,592,52
2013-07-21,592J,34
2013-07-21,593A,34
2013-07-21,593C,50
2013-07-21,600,2660
2013-07-21,600B,786
2013-07-21,600S,10
2013-07-21,601,1358
2013-07-21,601B,263
2013-07-21,605,315
2013-07-21,640,81
2013-07-21,645,1502
2013-07-21,646,1363
2013-07-21,681,2293
2013-07-21,681A,30
2013-07-21,682,1016
2013-07-21,683,114
2013-07-21,694,38
2013-07-21,719,3138
2013-07-21,720,9204
2013-07-21,720H,2469
2013-07-21,720M,1
2013-07-21,721,3178
2013-07-21,721A,6
2013-07-21,721F,9953
2013-07-21,721L,6
2013-07-21,721R,69
2013-07-21,721X,1980
2013-07-21,722,1569
2013-07-21,722A,13
2013-07-21,722F,6383
2013-07-21,722X,1010
2013-07-21,723F,1117
2013-07-21,723X,145
2013-07-21,724,55
2013-07-21,725,2562
2013-07-21,725A,12
2013-07-21,725B,1
2013-07-21,725F,204
2013-07-21,733,6968
2013-07-21,733C,11
2013-07-21,733G,32
2013-07-21,734,4869
2013-07-21,734S,800
2013-07-21,737,715
2013-07-21,740,982
2013-07-21,740A,13
2013-07-21,741,337
2013-07-21,741A,319
2013-07-21,743,2583
2013-07-21,744,380
2013-07-21,745,1440
2013-07-21,745A,266
2013-07-21,745C,30
2013-07-21,747,1434
2013-07-21,747A,135
2013-07-21,747B,51
2013-07-21,749,4189
2013-07-21,749A,121
2013-07-21,749G,427
2013-07-21,750,884
2013-07-21,750A,8
2013-07-21,750B,12
2013-07-21,751,240
2013-07-21,751A,4
2013-07-21,751W,89
2013-07-21,752,249
2013-07-21,752A,74
2013-07-21,753,576
2013-07-21,753A,12
2013-07-21,753H,499
2013-07-21,754,188
2013-07-21,755,220
2013-07-21,756,263
2013-07-21,770,519
2013-07-21,771,437
2013-07-21,772,246
2013-07-21,773,58
2013-07-21,774,81
2013-07-21,775,243
2013-07-21,776,28
2013-07-21,777,420
2013-07-21,778,110
2013-07-21,779,4
2013-07-21,780,43
2013-07-21,781,57
2013-07-21,782,505
2013-07-21,783,489
2013-07-21,784,91
2013-07-21,785,200
2013-07-21,786,11
2013-07-21,820,1826
2013-07-21,820S,389
2013-07-21,821,285
2013-07-21,823,245
2013-07-21,830F,690
2013-07-21,834,97
2013-07-21,834A,87
2013-07-21,835,1200
2013-07-21,835A,113
2013-07-21,837,332
2013-07-21,838,319
2013-07-21,838H,361
2013-07-21,839,764
2013-07-21,839R,21
2013-07-21,840F,1040
2013-07-21,841F,827
2013-07-21,842F,1278
2013-07-21,850,376
2013-07-21,852,21
2013-07-21,852L,3
2013-07-21,853,31
2013-07-21,860F,1145
2013-07-21,861,8518
2013-07-21,862,38
2013-07-21,863,671
2013-07-21,863F,1182
2013-07-21,864,3623
2013-07-21,864F,7734
2013-07-21,864H,285
2013-07-21,865,895
2013-07-21,865C,2
2013-07-21,866,210
2013-07-21,866A,92
2013-07-21,866R,24
2013-07-21,867,65
2013-07-21,868,560
2013-07-21,870,1081
2013-07-21,871,176
2013-07-21,872,214
2013-07-21,873,154
2013-07-21,875,189
2013-07-21,877,356
2013-07-21,878,618
2013-07-21,879,696
2013-07-21,880,740
2013-07-21,881,469
2013-07-21,882,470
2013-07-21,883,273
2013-07-21,884,401
2013-07-21,885,302
2013-07-21,886,212
2013-07-21,887,317
2013-07-21,888,411
2013-07-21,889,215
2013-07-21,890,370
2013-07-21,892,329
2013-07-21,893,131
2013-07-21,894,65
2013-07-21,894H,346
2013-07-21,894S,25
2013-07-21,900,215
2013-07-21,914,7
2013-07-21,B10,24947
2013-07-21,B10C,1358
2013-07-21,B10X,873
2013-07-21,B11,269
2013-07-21,B12,1229
2013-07-21,C1,17105
2013-07-21,C1G,2064
2013-07-21,C1T,2522
2013-07-21,C1X,1561
2013-07-21,C2,6152
2013-07-21,C2X,3838
2013-07-21,FX1,1
2013-07-21,FX10,1
2013-07-21,FX15,2
2013-07-21,FX22,9
2013-07-21,G10,30354
2013-07-21,G10A,2744
2013-07-21,G10B,2485
2013-07-21,G10C,2620
2013-07-21,G20,5272
2013-07-21,G21,4286
2013-07-21,G21H,23
2013-07-21,G21X,426
2013-07-21,G22,2162
2013-07-21,G30,1103
2013-07-21,G40,5600
2013-07-21,G40M,903
2013-07-21,H20,17138
2013-07-21,H20C,926
2013-07-21,H20R,605
2013-07-21,H21,2569
2013-07-21,H22,10373
2013-07-21,H22C,476
2013-07-21,H22L,3070
2013-07-21,H23,288
2013-07-21,H24,735
2013-07-21,H30,23681
2013-07-21,H30C,1559
2013-07-21,H30S,3782
2013-07-21,H31,11487
2013-07-21,H31C,2252
2013-07-21,H32,2623
2013-07-21,HL1,10
2013-07-21,HL2,9
2013-07-21,IND_EW,203
2013-07-21,J1,9610
2013-07-21,J1A,1355
2013-07-21,J2,6259
2013-07-21,J7,1801
2013-07-21,M44,41407
2013-07-21,M44C,1005
2013-07-21,M44G,1222
2013-07-21,M44P,14
2013-07-21,M44T,911
2013-07-21,M44X,1825
2013-07-21,N1,54
2013-07-21,N10,7
2013-07-21,N178,26
2013-07-21,N202,15
2013-07-21,N21,34
2013-07-21,N22,29
2013-07-21,N224,72
2013-07-21,N254,32
2013-07-21,N262,55
2013-07-21,N3,10982
2013-07-21,N30,41
2013-07-21,N3X,1389
2013-07-21,N4,5730
2013-07-21,N4T,93
2013-07-21,N5,4218
2013-07-21,N502,22
2013-07-21,N541,21
2013-07-21,N6,2812
2013-07-21,N721,16
2013-07-21,N864,81
2013-07-21,RZ22,43
2013-07-21,RZ5,82
2013-07-21,SCHONE,1114
2013-07-21,SCH_EW,6233
2013-07-21,SCH_NS,4547
2013-07-21,T721,2919
2013-07-21,T721X,716
2013-07-21,T722,2134
2013-07-21,T748,99
2013-07-21,T840,2500
2013-07-21,T842,469
2013-07-21,T863,1941
2013-07-21,W90,9309
2013-07-21,W90M,525
2013-07-21,W91,3501
2013-07-21,W91C,1273
2013-07-28,118,6508
2013-07-28,140,1641
2013-07-28,141,6789
2013-07-28,142,7609
2013-07-28,148,117
2013-07-28,150,8437
2013-07-28,169,259
2013-07-28,170,3287
2013-07-28,171,7291
2013-07-28,173,466
2013-07-28,174,12705
2013-07-28,177,3024
2013-07-28,178,13995
2013-07-28,263,8782
2013-07-28,265,9303
2013-07-28,273,7613
2013-07-28,281,7638
2013-07-28,501,8454
2013-07-28,502,11808
2013-07-28,100,7338
2013-07-28,100B,171
2013-07-28,100K,167
2013-07-28,100N,169
2013-07-28,100P,319
2013-07-28,101,994
2013-07-28,115,237
2013-07-28,117,7610
2013-07-28,144,3626
2013-07-28,144G,318
2013-07-28,147,5962
2013-07-28,150B,1158
2013-07-28,150P,158
2013-07-28,155,2143
2013-07-28,157,5962
2013-07-28,157X,1709
2013-07-28,162,1960
2013-07-28,167,4628
2013-07-28,167C,731
2013-07-28,168,7046
2013-07-28,171A,200
2013-07-28,172,6929
2013-07-28,178A,27
2013-07-28,178F,2115
2013-07-28,178S,1580
2013-07-28,179,1153
2013-07-28,179F,1335
2013-07-28,190,8021
2013-07-28,190B,2796
2013-07-28,195,337
2013-07-28,195F,1143
2013-07-28,196,197
2013-07-28,196F,1857
2013-07-28,200,4932
2013-07-28,200B,3768
2013-07-28,200C,2125
2013-07-28,202,1516
2013-07-28,202F,5453
2013-07-28,203,1832
2013-07-28,203B,290
2013-07-28,203F,2863
2013-07-28,204,2042
2013-07-28,208,8138
2013-07-28,208B,890
2013-07-28,208N,582
2013-07-28,209F,2125
2013-07-28,222,18497
2013-07-28,222R,135
2013-07-28,224,6404
2013-07-28,224F,8085
2013-07-28,224X,749
2013-07-28,225,1939
2013-07-28,225F,1788
2013-07-28,225M,584
2013-07-28,225X,216
2013-07-28,226F,308
2013-07-28,228,3316
2013-07-28,228F,9819
2013-07-28,228X,781
2013-07-28,229,741
2013-07-28,229F,2004
2013-07-28,229X,214
2013-07-28,230,10290
2013-07-28,231,683
2013-07-28,231A,138
2013-07-28,232,7798
2013-07-28,232R,760
2013-07-28,235,2885
2013-07-28,237,2905
2013-07-28,238,214
2013-07-28,239,3705
2013-07-28,241,5550
2013-07-28,241A,1268
2013-07-28,245,2280
2013-07-28,248,5354
2013-07-28,248F,1335
2013-07-28,250,1881
2013-07-28,251,10861
2013-07-28,251A,100
2013-07-28,252,4180
2013-07-28,252A,61
2013-07-28,253,1007
2013-07-28,253X,1443
2013-07-28,254,3298
2013-07-28,254X,9191
2013-07-28,262,3106
2013-07-28,265G,339
2013-07-28,265W,242
2013-07-28,271,7774
2013-07-28,281K,87
2013-07-28,287,8349
2013-07-28,287A,665
2013-07-28,288,5027
2013-07-28,288S,673
2013-07-28,300,16906
2013-07-28,300C,450
2013-07-28,300G,2073
2013-07-28,300H,1080
2013-07-28,300J,151
2013-07-28,300M,164
2013-07-28,300U,891
2013-07-28,312,21
2013-07-28,320,210
2013-07-28,333,875
2013-07-28,333B,466
2013-07-28,333H,57
2013-07-28,333L,33
2013-07-28,350,265
2013-07-28,350P,15
2013-07-28,352,22
2013-07-28,353,49
2013-07-28,361,1705
2013-07-28,374,105
2013-07-28,376,281
2013-07-28,400,7578
2013-07-28,400A,192
2013-07-28,401,4350
2013-07-28,403,1118
2013-07-28,404,923
2013-07-28,405,906
2013-07-28,407,65
2013-07-28,411,8283
2013-07-28,411B,84
2013-07-28,411U,871
2013-07-28,415,1011
2013-07-28,415H,20
2013-07-28,415V,244
2013-07-28,421,75
2013-07-28,430,1084
2013-07-28,440,4520
2013-07-28,441,3620
2013-07-28,442,4061
2013-07-28,443,49
2013-07-28,451,7608
2013-07-28,451A,69
2013-07-28,452,4995
2013-07-28,452A,7
2013-07-28,452W,40
2013-07-28,461,586
2013-07-28,470,356
2013-07-28,471,615
2013-07-28,472,181
2013-07-28,473,35
2013-07-28,474,13
2013-07-28,475,232
2013-07-28,476,130
2013-07-28,477,618
2013-07-28,478,22
2013-07-28,479,527
2013-07-28,480,27
2013-07-28,481,86
2013-07-28,482,436
2013-07-28,483,108
2013-07-28,491,445
2013-07-28,492,150
2013-07-28,492W,119
2013-07-28,493,242
2013-07-28,493T,1
2013-07-28,494,293
2013-07-28,500,13008
2013-07-28,502X,1468
2013-07-28,503,4984
2013-07-28,506,12921
2013-07-28,506H,94
2013-07-28,506X,917
2013-07-28,507,3246
2013-07-28,513,12
2013-07-28,528,2320
2013-07-28,541,593
2013-07-28,541G,53
2013-07-28,541X,10924
2013-07-28,542,1521
2013-07-28,542X,6251
2013-07-28,543,891
2013-07-28,543G,83
2013-07-28,543X,3084
2013-07-28,545,1055
2013-07-28,545X,3885
2013-07-28,546,711
2013-07-28,546X,1151
2013-07-28,548,2746
2013-07-28,556,5779
2013-07-28,557,5291
2013-07-28,557X,1585
2013-07-28,559,616
2013-07-28,559S,139
2013-07-28,560,3953
2013-07-28,560A,329
2013-07-28,560B,80
2013-07-28,560P,2384
2013-07-28,565,974
2013-07-28,579,283
2013-07-28,580,284
2013-07-28,591A,125
2013-07-28,591C,349
2013-07-28,592,60
2013-07-28,592J,26
2013-07-28,593A,40
2013-07-28,593C,39
2013-07-28,600,2926
2013-07-28,600B,1032
2013-07-28,600S,6
2013-07-28,601,1590
2013-07-28,601B,274
2013-07-28,605,314
2013-07-28,640,91
2013-07-28,645,1317
2013-07-28,646,1669
2013-07-28,681,3020
2013-07-28,681A,47
2013-07-28,682,1016
2013-07-28,683,93
2013-07-28,694,39
2013-07-28,719,4105
2013-07-28,720,9677
2013-07-28,720H,2637
2013-07-28,720M,2
2013-07-28,721,3228
2013-07-28,721A,7
2013-07-28,721F,10602
2013-07-28,721L,21
2013-07-28,721R,75
2013-07-28,721X,1950
2013-07-28,722,1406
2013-07-28,722A,5
2013-07-28,722F,7086
2013-07-28,722X,1046
2013-07-28,723F,1309
2013-07-28,723X,179
2013-07-28,724,65
2013-07-28,725,2570
2013-07-28,725A,7
2013-07-28,725B,2
2013-07-28,725F,228
2013-07-28,733,6951
2013-07-28,733C,7
2013-07-28,733G,30
2013-07-28,734,5068
2013-07-28,734S,895
2013-07-28,737,588
2013-07-28,740,1034
2013-07-28,740A,6
2013-07-28,741,363
2013-07-28,741A,295
2013-07-28,743,2613
2013-07-28,744,343
2013-07-28,745,1444
2013-07-28,745A,305
2013-07-28,745C,66
2013-07-28,747,1504
2013-07-28,747A,176
2013-07-28,747B,43
2013-07-28,749,4174
2013-07-28,749A,126
2013-07-28,749G,393
2013-07-28,750,994
2013-07-28,750A,4
2013-07-28,750B,9
2013-07-28,751,282
2013-07-28,751A,4
2013-07-28,751W,92
2013-07-28,752,229
2013-07-28,752A,63
2013-07-28,753,580
2013-07-28,753A,16
2013-07-28,753H,558
2013-07-28,754,242
2013-07-28,755,269
2013-07-28,756,308
2013-07-28,770,489
2013-07-28,771,432
2013-07-28,772,288
2013-07-28,773,69
2013-07-28,774,68
2013-07-28,775,292
2013-07-28,776,34
2013-07-28,777,482
2013-07-28,778,136
2013-07-28,779,6
2013-07-28,780,51
2013-07-28,781,83
2013-07-28,782,433
2013-07-28,783,452
2013-07-28,784,124
2013-07-28,785,249
2013-07-28,786,25
2013-07-28,820,2033
2013-07-28,820S,279
2013-07-28,821,334
2013-07-28,823,163
2013-07-28,830F,730
2013-07-28,834,97
2013-07-28,834A,107
2013-07-28,835,1102
2013-07-28,835A,130
2013-07-28,837,246
2013-07-28,838,316
2013-07-28,838H,348
2013-07-28,839,767
2013-07-28,839R,19
2013-07-28,840F,1293
2013-07-28,841F,892
2013-07-28,842F,1506
2013-07-28,850,285
2013-07-28,852,21
2013-07-28,852L,2
2013-07-28,853,49
2013-07-28,860F,1377
2013-07-28,861,9700
2013-07-28,862,53
2013-07-28,863,823
2013-07-28,863F,1486
2013-07-28,864,3938
2013-07-28,864F,8670
2013-07-28,864H,179
2013-07-28,865,1015
2013-07-28,865C,4
2013-07-28,865S,1
2013-07-28,866,274
2013-07-28,866A,47
2013-07-28,866R,25
2013-07-28,867,52
2013-07-28,868,387
2013-07-28,870,1069
2013-07-28,871,198
2013-07-28,872,247
2013-07-28,873,147
2013-07-28,875,170
2013-07-28,877,237
2013-07-28,878,449
2013-07-28,879,480
2013-07-28,880,752
2013-07-28,881,457
2013-07-28,882,358
2013-07-28,883,266
2013-07-28,884,324
2013-07-28,885,266
2013-07-28,886,249
2013-07-28,887,350
2013-07-28,888,494
2013-07-28,889,217
2013-07-28,890,493
2013-07-28,892,259
2013-07-28,893,94
2013-07-28,894,66
2013-07-28,894H,288
2013-07-28,894S,19
2013-07-28,900,263
2013-07-28,914,15
2013-07-28,B10,29621
2013-07-28,B10C,1535
2013-07-28,B10X,942
2013-07-28,B11,661
2013-07-28,B12,1178
2013-07-28,C1,18568
2013-07-28,C1G,2311
2013-07-28,C1T,2870
2013-07-28,C1X,1593
2013-07-28,C2,7509
2013-07-28,C2X,4009
2013-07-28,FX22,6
2013-07-28,FX8,1
2013-07-28,G10,34332
2013-07-28,G10A,2644
2013-07-28,G10B,2573
2013-07-28,G10C,2877
2013-07-28,G20,6543
2013-07-28,G21,5145
2013-07-28,G21H,32
2013-07-28,G21X,458
2013-07-28,G22,2320
2013-07-28,G30,1074
2013-07-28,G40,8685
2013-07-28,G40M,1452
2013-07-28,H20,19241
2013-07-28,H20C,966
2013-07-28,H20R,694
2013-07-28,H21,2660
2013-07-28,H22,11149
2013-07-28,H22C,413
2013-07-28,H22L,3437
2013-07-28,H23,256
2013-07-28,H24,853
2013-07-28,H30,26479
2013-07-28,H30C,1711
2013-07-28,H30S,4590
2013-07-28,H31,12875
2013-07-28,H31C,2664
2013-07-28,H32,2818
2013-07-28,HL1,10
2013-07-28,HL2,10
2013-07-28,IND_EW,176
2013-07-28,J1,10153
2013-07-28,J1A,1193
2013-07-28,J2,6325
2013-07-28,J7,1729
2013-07-28,M44,46930
2013-07-28,M44C,1140
2013-07-28,M44G,1341
2013-07-28,M44P,12
2013-07-28,M44T,893
2013-07-28,M44X,1955
2013-07-28,N1,41
2013-07-28,N178,38
2013-07-28,N202,25
2013-07-28,N21,58
2013-07-28,N22,41
2013-07-28,N224,96
2013-07-28,N254,40
2013-07-28,N262,62
2013-07-28,N3,11980
2013-07-28,N30,34
2013-07-28,N3X,1493
2013-07-28,N4,6334
2013-07-28,N4T,166
2013-07-28,N5,4423
2013-07-28,N502,27
2013-07-28,N541,27
2013-07-28,N6,3055
2013-07-28,N721,81
2013-07-28,N864,81
2013-07-28,RZ22,28
2013-07-28,RZ5,95
2013-07-28,SCHONE,1306
2013-07-28,SCH_EW,8137
2013-07-28,SCH_NS,5116
2013-07-28,T721,3324
2013-07-28,T721X,746
2013-07-28,T722,2293
2013-07-28,T748,87
2013-07-28,T840,2856
2013-07-28,T842,576
2013-07-28,T863,2368
2013-07-28,W90,10688
2013-07-28,W90M,545
2013-07-28,W91,3986
2013-07-28,W91C,1444
2013-08-04,118,6391
2013-08-04,140,1619
2013-08-04,141,7174
2013-08-04,142,7733
2013-08-04,148,138
2013-08-04,150,8446
2013-08-04,168,6495
2013-08-04,169,223
2013-08-04,170,3177
2013-08-04,171,7593
2013-08-04,173,536
2013-08-04,174,12595
2013-08-04,177,2927
2013-08-04,178,13929
2013-08-04,263,9179
2013-08-04,265,9174
2013-08-04,273,7710
2013-08-04,281,7859
2013-08-04,501,8222
2013-08-04,502,11782
2013-08-04,100,7125
2013-08-04,100B,151
2013-08-04,100K,151
2013-08-04,100N,165
2013-08-04,100P,333
2013-08-04,101,913
2013-08-04,115,292
2013-08-04,117,7448
2013-08-04,144,3779
2013-08-04,144G,346
2013-08-04,147,6270
2013-08-04,150B,1026
2013-08-04,150P,146
2013-08-04,155,2229
2013-08-04,157,6062
2013-08-04,157X,1738
2013-08-04,162,2065
2013-08-04,167,4781
2013-08-04,167C,776
2013-08-04,168,276
2013-08-04,171A,234
2013-08-04,172,6928
2013-08-04,178A,36
2013-08-04,178F,2125
2013-08-04,178S,1682
2013-08-04,179,1313
2013-08-04,179F,1294
2013-08-04,190,8271
2013-08-04,190B,2980
2013-08-04,195,394
2013-08-04,195F,1154
2013-08-04,196,198
2013-08-04,196F,1767
2013-08-04,200,5488
2013-08-04,200B,3800
2013-08-04,200C,2185
2013-08-04,202,1553
2013-08-04,202F,5097
2013-08-04,203,1904
2013-08-04,203B,329
2013-08-04,203F,2915
2013-08-04,204,2159
2013-08-04,208,8740
2013-08-04,208B,846
2013-08-04,208N,643
2013-08-04,209F,2237
2013-08-04,222,18192
2013-08-04,222R,118
2013-08-04,224,6347
2013-08-04,224F,8062
2013-08-04,224X,731
2013-08-04,225,2036
2013-08-04,225F,1719
2013-08-04,225M,583
2013-08-04,225X,240
2013-08-04,226F,250
2013-08-04,228,3419
2013-08-04,228F,9499
2013-08-04,228X,770
2013-08-04,229,742
2013-08-04,229F,2179
2013-08-04,229X,170
2013-08-04,230,10185
2013-08-04,231,598
2013-08-04,231A,111
2013-08-04,232,8109
2013-08-04,232R,896
2013-08-04,235,3077
2013-08-04,237,2853
2013-08-04,238,235
2013-08-04,239,3469
2013-08-04,241,5659
2013-08-04,241A,1249
2013-08-04,245,2322
2013-08-04,248,5370
2013-08-04,248F,1235
2013-08-04,250,2000
2013-08-04,251,11023
2013-08-04,251A,181
2013-08-04,252,3661
2013-08-04,252A,65
2013-08-04,253,950
2013-08-04,253X,1355
2013-08-04,254,3382
2013-08-04,254X,9204
2013-08-04,262,3182
2013-08-04,265G,278
2013-08-04,265W,220
2013-08-04,271,7381
2013-08-04,281K,99
2013-08-04,287,8431
2013-08-04,287A,426
2013-08-04,288,5073
2013-08-04,288S,724
2013-08-04,300,16507
2013-08-04,300C,380
2013-08-04,300G,2060
2013-08-04,300H,1015
2013-08-04,300J,201
2013-08-04,300M,176
2013-08-04,300U,882
2013-08-04,312,14
2013-08-04,320,246
2013-08-04,333,810
2013-08-04,333B,499
2013-08-04,333H,47
2013-08-04,333L,26
2013-08-04,350,244
2013-08-04,350P,24
2013-08-04,352,12
2013-08-04,353,35
2013-08-04,361,1642
2013-08-04,374,83
2013-08-04,376,165
2013-08-04,400,7845
2013-08-04,400A,146
2013-08-04,401,4373
2013-08-04,403,1169
2013-08-04,404,856
2013-08-04,405,885
2013-08-04,407,43
2013-08-04,411,8688
2013-08-04,411B,72
2013-08-04,411U,882
2013-08-04,415,1028
2013-08-04,415H,23
2013-08-04,415V,288
2013-08-04,421,91
2013-08-04,430,1150
2013-08-04,440,4461
2013-08-04,441,3522
2013-08-04,442,4116
2013-08-04,443,58
2013-08-04,451,7260
2013-08-04,451A,63
